age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salaryOver50K
22, Private,204399, Some-college,0, Never-married, Sales, Own-child, White, Female,0,0,5, United-States,0
34, Private,207460, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
33, Private,82556, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
40, Private,25830, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2050,60, United-States,0
29, Private,270328, Bachelors,3, Never-married, Prof-specialty, Not-in-family, White, Male,4650,0,40, United-States,0
50, Local-gov,50459, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States,1
42, Private,62040, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, United-States,1
43, Private,77937, Bachelors,3, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, ?,1
44, Private,502, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,0
20, Private,299047, Some-college,0, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States,0
30, Private,223202, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico,0
65, Self-emp-not-inc,8474, 00th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,9386,0,59, ?,1
23, Private,352039, Some-college,0, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States,0
55, Private,73093, Some-college,0, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States,0
26, Private,80655, Assoc-voc,0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,2377,45, United-States,0
25, Private,332702, Assoc-voc,0, Never-married, Other-service, Own-child, White, Female,0,0,5, United-States,0
45, ?,50064, Some-college,0, Married-civ-spouse, ?, Wife, Black, Female,0,0,40, United-States,0
35, Private,234900, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,2407,0,40, United-States,0
36, Private,30404, Some-college,0, Never-married, Sales, Not-in-family, Black, Female,0,0,36, United-States,0
43, State-gov,260960, Bachelors,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
56, Private,56052, HS-grad,9, Widowed, Other-service, Unmarried, Black, Female,594,0,20, United-States,0
42, Private,279904, Bachelors,3, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
9, Private,92453, Some-college,0, Never-married, Other-service, Other-relative, White, Female,0,0,25, United-States,0
55, Self-emp-not-inc,200939, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,72, United-States,0
42, Private,50408, Masters,4, Never-married, Exec-managerial, Not-in-family, White, Female,4084,0,50, United-States,1
26, Private,2847, Assoc-voc,0, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,0
7, Private,306929, 02th,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States,0
42, Local-gov,26309, Bachelors,3, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1
55, Private,97422, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7688,0,40, United-States,1
32, Private,267736, Some-college,0, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,0
29, Private,267034, 00th,7, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Haiti,0
46, State-gov,93047, Bachelors,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States,0
29, State-gov,356089, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States,1
22, Private,223505, Bachelors,3, Never-married, Prof-specialty, Unmarried, White, Male,0,0,20, United-States,0
58, Self-emp-not-inc,87500, 00th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
23, Private,45000, HS-grad,9, Never-married, Transport-moving, Unmarried, White, Male,0,0,50, United-States,0
39, Private,48093, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
27, Private,30757, Assoc-voc,0, Never-married, Craft-repair, Own-child, White, Male,0,0,38, United-States,0
54, Private,285854, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
33, Local-gov,20064, Bachelors,3, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,0
46, Federal-gov,67380, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
37, Private,3408, HS-grad,9, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States,0
36, Private,460, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,8, United-States,0
59, Local-gov,420537, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,38, United-States,1
34, Local-gov,9400, HS-grad,9, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, Portugal,0
53, Self-emp-inc,28272, Doctorate,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,1
50, Private,386773, Bachelors,3, Never-married, Sales, Not-in-family, White, Male,0,0,55, United-States,1
32, Private,283268, 00th,6, Separated, Other-service, Unmarried, White, Female,0,0,42, United-States,0
30, State-gov,300526, Some-college,0, Married-spouse-absent, Other-service, Other-relative, White, Male,0,0,40, United-States,0
22, Private,50790, Some-college,0, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, Germany,0
47, Self-emp-not-inc,6252, Bachelors,3, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States,0
32, Private,88557, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
26, Private,70004, Some-college,0, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,38, United-States,0
37, Private,327323, 5th-6th,3, Separated, Farming-fishing, Not-in-family, White, Male,0,0,32, Guatemala,0
30, Private,244047, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,55, United-States,0
37, Private,280282, Assoc-voc,0, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,24, United-States,1
55, Private,6442, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,38, United-States,0
23, Local-gov,282579, Assoc-voc,0, Divorced, Tech-support, Not-in-family, White, Male,0,0,56, United-States,0
36, Private,50838, Some-college,0, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
34, Private,73585, Masters,4, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, ?,0
43, Private,226902, Bachelors,3, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
54, Private,279029, Some-college,0, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0
43, State-gov,46908, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, ?,0
28, Private,96690, Assoc-voc,0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,669,42, United-States,0
40, Private,30760, Assoc-voc,0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
40, Self-emp-not-inc,49572, Some-college,0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,0
40, Private,237600, Bachelors,3, Never-married, Sales, Not-in-family, Other, Female,0,0,55, United-States,1
42, Private,69628, Some-college,0, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States,0
60, Self-emp-not-inc,36670, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2352,50, United-States,0
8, Private,230093, 02th,8, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States,0
59, ?,92030, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,6, United-States,0
20, ?,49704, HS-grad,9, Never-married, ?, Not-in-family, White, Female,55,0,40, United-States,0
48, Private,2002, Assoc-voc,0, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States,1
40, Self-emp-inc,32085, Bachelors,3, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
8, ?,96060, Some-college,0, Never-married, ?, Own-child, White, Male,0,0,33, United-States,0
23, Private,200046, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,2463,0,40, United-States,0
60, Private,30577, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,1
22, Private,62343, Some-college,0, Never-married, Other-service, Other-relative, Black, Male,0,0,20, United-States,0
60, Private,28830, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
25, Private,306688, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,0
46, Private,90758, Masters,4, Never-married, Tech-support, Not-in-family, White, Male,0,0,35, United-States,1
43, Private,274363, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,902,40, England,1
43, Private,54538, Assoc-acdm,2, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
24, Private,6085, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,720,30, United-States,0
68, Self-emp-not-inc,305859, 00th,7, Never-married, Farming-fishing, Unmarried, White, Male,0,0,20, United-States,0
30, Private,50470, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,0
7, Private,93830, 00th,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
32, Private,230043, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5078,0,48, United-States,1
50, ?,23780, Masters,4, Married-spouse-absent, ?, Other-relative, White, Male,0,0,40, United-States,0
33, Private,69879, Bachelors,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,3003,0,47, United-States,1
64, Private,270333, Bachelors,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
20, Private,38768, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States,0
30, Private,90570, HS-grad,9, Separated, Other-service, Own-child, White, Female,0,0,36, United-States,0
22, ?,209940, Some-college,0, Never-married, ?, Own-child, Black, Male,0,0,40, United-States,0
43, Private,94003, Some-college,0, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,0
22, Private,37500, Some-college,0, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
7, Private,32607, 00th,6, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States,0
47, Self-emp-not-inc,93208, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,75, Italy,0
40, Private,254440, Assoc-voc,0, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States,0
56, Private,86556, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
64, Private,69870, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
47, Private,90277, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
48, Private,67059, Assoc-voc,0, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,0
30, Private,70870, Masters,4, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,46, United-States,0
29, Private,54400, Assoc-voc,0, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,0
30, Private,29227, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
32, Private,330, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,672,60, United-States,0
57, Private,34269, HS-grad,9, Widowed, Transport-moving, Unmarried, White, Male,0,653,42, United-States,1
62, Private,74355, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
39, Private,680390, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,24, United-States,0
43, Private,233030, Some-college,0, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States,0
24, Self-emp-inc,65474, Bachelors,3, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0
42, ?,257780, 00th,7, Married-civ-spouse, ?, Husband, White, Male,0,0,5, United-States,0
53, Private,94259, Some-college,0, Married-civ-spouse, Adm-clerical, Wife, White, Female,4386,0,40, United-States,1
26, Private,280093, Some-college,0, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
73, Self-emp-not-inc,77387, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
72, ?,28929, 00th,7, Widowed, ?, Not-in-family, White, Female,0,0,24, United-States,0
55, Private,5304, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
25, Private,499233, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
40, Private,80572, Bachelors,3, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,1
24, Private,320435, Bachelors,3, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,0
63, Private,86008, HS-grad,9, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,6, United-States,0
7, Private,98024, 00th,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,0
35, Private,35062, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
50, Private,46803, Some-college,0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
62, Local-gov,290075, Bachelors,3, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States,0
55, Private,387569, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,40, United-States,1
43, Private,2895, Some-college,0, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
40, Local-gov,33274, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,50, United-States,0
37, Private,86550, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
39, Private,38092, Bachelors,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
30, Private,8966, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,8, United-States,0
60, Private,99784, Masters,4, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,1
26, Private,90980, Assoc-voc,0, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States,0
46, Self-emp-not-inc,77407, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
26, Private,96467, Bachelors,3, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
48, State-gov,327886, Doctorate,6, Divorced, Prof-specialty, Own-child, White, Male,0,0,50, United-States,1
34, Private,567, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
34, Local-gov,66545, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
59, Private,42082, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,1
34, Private,88798, Bachelors,3, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0
49, Private,38563, Bachelors,3, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,56, United-States,1
8, Private,206284, 00th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
43, Private,90547, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico,0
48, Private,285335, 00th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
28, Self-emp-inc,42702, Some-college,0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,0
33, Private,80945, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
24, Private,309055, Some-college,0, Never-married, Sales, Not-in-family, White, Female,0,0,5, United-States,0
20, Private,62339, 00th,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
